# MIST version number  = 1.0     
# MESA revision number =     7503
# photometric system   = HST/ACS/WFC (Vega)                                              
# --------------------------------------------------------------------------------------
#  Yinit        Zinit   [Fe/H]   [a/Fe]  v/vcrit                                        
# 0.2492  1.03079E-04    -2.16     0.00     0.40
# --------------------------------------------------------------------------------------
# number of isochrones =     1
# CCM89 extinction: Av =  0.000
# --------------------------------------------------------------------------------------
# number of EEPs, cols =   453   21
#   1                               2                               3                               4                               5                               6                   7                   8                   9                  10                  11                  12                  13                  14                  15                  16                  17                  18                  19                  20                  21
# EEP          log10_isochrone_age_yr                    initial_mass                        log_Teff                           log_g                           log_L              Z_surf       ACS_WFC_F435W       ACS_WFC_F475W       ACS_WFC_F502N       ACS_WFC_F550M       ACS_WFC_F555W       ACS_WFC_F606W       ACS_WFC_F625W       ACS_WFC_F658N       ACS_WFC_F660N       ACS_WFC_F775W       ACS_WFC_F814W      ACS_WFC_F850LP       ACS_WFC_F892N               phase
  304         1.0130000000000001E+001         3.4662112764717695E-001         3.6218940931290002E+000         4.9732550823726109E+000        -1.5531070582297892E+000            0.000112           10.448009            9.964175            9.743505            9.144887            9.351547            8.938086            8.657371            8.336518            8.420181            8.031668            7.935625            7.693923            7.727220            0.000000
  305         1.0130000000000001E+001         3.4713383387819685E-001         3.6219662259081629E+000         4.9730227418692170E+000        -1.5519452831283314E+000            0.000112           10.444283            9.960616            9.739846            9.141635            9.348145            8.934895            8.654263            8.333463            8.417117            8.028717            7.932700            7.691080            7.724373            0.000000
  306         1.0130000000000001E+001         3.5170258103491303E-001         3.6226104269285599E+000         4.9709227498655899E+000        -1.5416146905998314E+000            0.000112           10.411072            9.928864            9.707090            9.112700            9.317901            8.906495            8.626627            8.306295            8.389883            8.002482            7.906686            7.665804            7.699061            0.000000
  307         1.0130000000000001E+001         3.5191307014165740E-001         3.6226469326677004E+000         4.9708210797459005E+000        -1.5411101560152396E+000            0.000111           10.409402            9.927255            9.705404            9.111264            9.316398            8.905087            8.625264            8.304961            8.388544            8.001200            7.905415            7.664575            7.697830            0.000000
  308         1.0130000000000001E+001         3.5540985126673175E-001         3.6232298174825148E+000         4.9691852820393585E+000        -1.5328165407305652E+000            0.000111           10.382212            9.901052            9.678150            9.087713            9.291854            8.882006            8.602889            8.283016            8.366542            7.980088            7.884446            7.644326            7.677550            0.000000
  309         1.0130000000000001E+001         3.5606090679728397E-001         3.6233230981193754E+000         4.9688987958943542E+000        -1.5313745319536256E+000            0.000111           10.377579            9.896583            9.673536            9.083652            9.287643            8.878023            8.599017            8.279213            8.362729            7.976421            7.880758            7.640797            7.674016            0.000000
  310         1.0130000000000001E+001         3.5772075195135256E-001         3.6235706472646791E+000         4.9681985218292990E+000        -1.5276896269232778E+000            0.000111           10.365643            9.885081            9.661668            9.073229            9.276829            8.867687            8.589091            8.269468            8.352962            7.967041            7.871325            7.631784            7.664990            0.000000
  311         1.0130000000000001E+001         3.6168919911659853E-001         3.6243741002371661E+000         4.9654799957568034E+000        -1.5169373794602139E+000            0.000109           10.329716            9.850500            9.625497            9.042425            9.244577            8.836956            8.559912            8.240901            8.324296            7.939614            7.843839            7.605182            7.638519            0.000000
  312         1.0130000000000001E+001         3.6399213915165340E-001         3.6248181405410866E+000         4.9642187495334396E+000        -1.5111750474168639E+000            0.000109           10.310371            9.831942            9.606293            9.025806            9.227254            8.820419            8.544188            8.225520            8.308855            7.924603            7.829239            7.590857            7.624167            0.000000
  313         1.0130000000000001E+001         3.6408549514432637E-001         3.6248362441992068E+000         4.9641605193999050E+000        -1.5109331093368799E+000            0.000109           10.309562            9.831162            9.605482            9.025110            9.226527            8.819726            8.543530            8.224874            8.308208            7.923973            7.828625            7.590263            7.623563            0.000000
